province,city,type,kode_faskes,NamaFaskes,gmap_url,address,telephone,lat,lng
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050103,Benu-Benua,"http://maps.google.co.id/?q=-3.968766,122.564763",Jl. Bung Tomo No. 36,04013121863,-3.968766,122.564763
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050104,Kemaraya,"http://maps.google.co.id/?q=-3.963676,122.531601",Kompleks Unhalu Lama,040131252724,-3.963676,122.531601
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050201,Puwatu,"http://maps.google.co.id/?q=-3.966423,122.455435",Jl. Prof. M. Yamin No. 64,0811-4035134,-3.966423,122.455435
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050202,Perumnas,"http://maps.google.co.id/?q=-3.984916,122.512414",Jl. Supu Yusuf,04013195397,-3.984916,122.512414
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050203,Lepo-Lepo,"http://maps.google.co.id/?q=-4.027695,122.501715",Jl. Christina M.Tiahahu No.117,0401-3195398,-4.027695,122.501715
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050204,Labibia,"http://maps.google.co.id/?q=-3.947585,122.512684",Jl. Imam Bonjol,0852-55514099,-3.947585,122.512684
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050205,Mekar,"http://maps.google.co.id/?q=-3.981475,122.498867",Jl. Laremba,04013196485,-3.981475,122.498867
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050206,Jati Raya,"http://maps.google.co.id/?q=-3.996861,122.525224",Jl. Rambutan,04013191186,-3.996861,122.525224
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050301,Poasia,"http://maps.google.co.id/?q=-3.998681,122.542381",Jl. Bunggasi,0401-040131936,-3.998681,122.542381
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050302,Abeli,"http://maps.google.co.id/?q=-3.992515,122.583815",Kel. Abeli,08534287574,-3.992515,122.583815
Sulawesi Tenggara,Kota Kendari,Puskesmas,19050303,Mokoau,"http://maps.google.co.id/?q=-4.017618,122.528262",Btn Kendari Pemai Blok 7,08524189134,-4.017618,122.528262
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U023,dr. Algazali,"http://maps.google.co.id/?q=-3.960988,122.516447",Jl. R. Soeprapto No. 41 C,08134177949,-3.960988,122.516447
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U024,dr. Didin Rohidin,"http://maps.google.co.id/?q=-3.989051,122.505931",Jl. Ahmad Yani No. 149,08234579888,-3.989051,122.505931
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U028,dr. Theresia Puterahmat,"http://maps.google.co.id/?q=-3.967707,122.570251",Jl. P. Diponegoro No. 58,08524190882,-3.967707,122.570251
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U029,dr. PATMA AYUNITA,"http://maps.google.co.id/?q=-3.993668,122.501923",Ahmad Yani No. 190,81241567181,-3.993668,122.501923
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U032,Dr. Munir Husain A,"http://maps.google.co.id/?q=-4.024515,122.504794",Jl. D.I Panjaitan Kota Kendari,081342655809,-4.024515,122.504794
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U034,Dr. Maryam,"http://maps.google.co.id/?q=-3.991379,122.507968",Jl. Sorumba,085242323181,-3.991379,122.507968
Sulawesi Tenggara,Kota Kendari,Klinik Utama,0350U035,dr. Graciella Dhayinta,"http://maps.google.co.id/?q=-4.01677,122.528355","Jl. Orinunggu, Kel. Mokoau",081242928482,-4.01677,122.528355
Sulawesi Tenggara,Kota Kendari,Klinik Utama,1905U003,I.Gusti Nyoman Sudarmika,"http://maps.google.co.id/?q=-3.989647,122.507876",Jl.Mt.Haryono,0816246814,-3.989647,122.507876
Sulawesi Tenggara,Kota Kendari,Klinik Utama,1905U006,Dr Eddy Todingan,"http://maps.google.co.id/?q=-3.961949,122.524538",Jl.Dr.Ratulangi No. 156,08164317750,-3.961949,122.524538
Sulawesi Tenggara,Kota Kendari,Klinik Utama,1905U007,Dr Juriadi Paddo,"http://maps.google.co.id/?q=-4.016975,122.528777",Btn Kendari Permai Blok F,081341727195,-4.016975,122.528777
Sulawesi Tenggara,Kota Kendari,Klinik Utama,1905U011,Dr. Amry Ady Haris,"http://maps.google.co.id/?q=-3.985077,122.513959",Jl. Kalenggo No.10,085241923349,-3.985077,122.513959
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,03500004,Klinik Polda Sultra,"http://maps.google.co.id/?q=-4.018437,122.535471",Jl. Haluoleo,081342749049,-4.018437,122.535471
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,03500005,Klinik Polres Kendari,"http://maps.google.co.id/?q=-4.017421,122.500021",Jl. Panjaitan No. 1 Kendari,081342749049,-4.017421,122.500021
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,03500106,Klinik Korem Kendari,"http://maps.google.co.id/?q=-3.964972,122.518753",Jln.Drs.H.Abd.Silondae (Asrama,0401-3111222,-3.964972,122.518753
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,03500107,Klinik Kodim Kendari,"http://maps.google.co.id/?q=-3.961022,122.536273",Jl. Pahlawan,08524154587,-3.961022,122.536273
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B004,Klinik TNI AL Kendari,"http://maps.google.co.id/?q=-3.971506,122.599664",Beringin No. 3,0401-3121713,-3.971506,122.599664
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B005,Klinik Kimia Farma 288,"http://maps.google.co.id/?q=-3.987182,122.507221",Jl. Ahmad Yani No. 84 Kendari,04013196186,-3.987182,122.507221
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B006,Klinik Kimia Farma 104,"http://maps.google.co.id/?q=-3.969172,122.577715",Jl. Dr. Moh. Hatta No. 77,04013127182,-3.969172,122.577715
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B008,Klinik Ilmiah,"http://maps.google.co.id/?q=-4.000266,122.542212",Jl. Bunggasi-Poros Andounohu,04013192768,-4.000266,122.542212
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B009,Klinik Sarlina Saf,"http://maps.google.co.id/?q=-3.96508,122.472746",Jl. Pattimura No.05,085298699480,-3.96508,122.472746
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B010,Klinik Kembar Rahmah,"http://maps.google.co.id/?q=-3.960768,122.515614","Jl. R. Soeprapto, No. 41 C",04013129500,-3.960768,122.515614
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B011,Klinik Muhammadiyah Kendari,"http://maps.google.co.id/?q=-3.997419,122.502458","Jl. Kh. Ahmad Dahlan, Nomor 27",08114055142,-3.997419,122.502458
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B012,Klinik Wua-Wua,"http://maps.google.co.id/?q=-3.991936,122.510928","Jl. MT. Haryono, No. 57",082292955189,-3.991936,122.510928
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B013,Klinik Kimia Farma Panjaitan,"http://maps.google.co.id/?q=-4.026425,122.502673",D.I Panjaitan No. 104 Kendari,085145188879,-4.026425,122.502673
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B014,Klinik Kimia Farma Bahagia,"http://maps.google.co.id/?q=-4.004024,122.499114","Ahmad Yani, No. 111",085256293090,-4.004024,122.499114
Sulawesi Tenggara,Kota Kendari,Klinik Pratama,0350B015,Klinik Mitra Sehat,"http://maps.google.co.id/?q=-3.999861,122.521273","Jend A. H Nasution, No. G37",085240097345,-3.999861,122.521273
Sulawesi Tenggara,Kab. Konawe Selatan,Rumah Sakit,1901R002,RSUD Konawe Selatan,"http://maps.google.co.id/?q=-4.329066,122.271069",Jl. Poros Andoolo,0-08134169199,-4.329066,122.271069
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,04110001,Basala,"http://maps.google.co.id/?q=-4.311281,122.14458",Desa Basala,08529923181,-4.311281,122.14458
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,04110003,Amondo,"http://maps.google.co.id/?q=-4.439916,122.467594",Desa Amondo,08219592411,-4.439916,122.467594
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,04111103,Tumbu-Tumbu Jaya,"http://maps.google.co.id/?q=-4.362451,122.881053",Desa Tumbu-Tumbu Jaya,,-4.362451,122.881053
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19010502,Motaha,"http://maps.google.co.id/?q=-4.155396,122.202408","Jalan Poros Andoolo - Motaha, ",0811401560,-4.155396,122.202408
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19010504,Benua,"http://maps.google.co.id/?q=-4.250645,122.192302",Benua,08539428758,-4.250645,122.192302
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19010701,Ranomeeto,"http://maps.google.co.id/?q=-4.528234,121.835622",Ranomeeto,08124215534,-4.528234,121.835622
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19010801,Konda,"http://maps.google.co.id/?q=-4.040285,122.464634",Konda,08565653919,-4.040285,122.464634
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19010901,Landono,"http://maps.google.co.id/?q=-4.100395,122.336463",Landono,08135584441,-4.100395,122.336463
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011001,Lainea,"http://maps.google.co.id/?q=-4.390579,122.631653",Punggaluku,0000-00000000,-4.390579,122.631653
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011002,Kolono,"http://maps.google.co.id/?q=-4.296523,122.761679",Kolono,08129516131,-4.296523,122.761679
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011003,Pamandati,"http://maps.google.co.id/?q=-4.401851,122.669177",Pamandati,0401-085241615,-4.401851,122.669177
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011101,Tinanggea,"http://maps.google.co.id/?q=-4.452312,122.279876",Tinanggea,08114000102,-4.452312,122.279876
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011102,Atari Jaya,"http://maps.google.co.id/?q=-4.419841,122.199443",Desa Atari Jaya,08193530500,-4.419841,122.199443
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011201,Palangga,"http://maps.google.co.id/?q=-4.340399,122.464418",Palangga,08134244388,-4.340399,122.464418
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011202,Andoolo Utama,"http://maps.google.co.id/?q=-4.295393,122.309007",Andoolo Utama,08529960591,-4.295393,122.309007
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011203,Bima Maroa,"http://maps.google.co.id/?q=-4.329083,122.196088",Bima Maroa,08134177650,-4.329083,122.196088
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011204,Baito,"http://maps.google.co.id/?q=-4.242832,122.434539",Baito,08524189510,-4.242832,122.434539
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011301,Moramo,"http://maps.google.co.id/?q=-4.175349,122.792175",Kompleks Perkantoran Kecamatan,08134163680,-4.175349,122.792175
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011302,Lalowaru,"http://maps.google.co.id/?q=-4.02713,122.638005",Lalowaru,08524170232,-4.02713,122.638005
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011303,Laonti,"http://maps.google.co.id/?q=-4.201515,122.878696",Jl. Poros Laonti - Sangi - San,0823-48045550,-4.201515,122.878696
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011304,Lameuru,"http://maps.google.co.id/?q=-4.022499,122.400561",Lameuru,08134153167,-4.022499,122.400561
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19011305,Mowila,"http://maps.google.co.id/?q=-4.121427,122.328685",Mowila,08524178669,-4.121427,122.328685
Sulawesi Tenggara,Kab. Konawe Selatan,Puskesmas,19070802,Wolasi,"http://maps.google.co.id/?q=-4.207619,122.587573",Roraya,08134156600,-4.207619,122.587573
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Utama,0411U002,"Dr. Muhammad Yunus, M.Kes","http://maps.google.co.id/?q=-4.04097,122.464165",Desa Kota Bangun,08124215534,-4.04097,122.464165
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Utama,0411U003,dr. MBAYO RIDWAN SANDI,"http://maps.google.co.id/?q=-4.443474,122.198034",Jalan Poros Tinanggea-Bombana,82197383386,-4.443474,122.198034
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Utama,0411U076,dr. Ade Heri Budiman,"http://maps.google.co.id/?q=-4.093088,122.627287",Jl. Poros Moramo,0401-081295161,-4.093088,122.627287
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Pratama,03500003,Klinik Lanud Haluoleo,"http://maps.google.co.id/?q=-4.086737,122.406338",Kompleks Lanud Haluoleo,0401-08539983,-4.086737,122.406338
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Pratama,04110004,Klinik Yonif 725 Woroagi,"http://maps.google.co.id/?q=-4.092841,122.376526",Boro-Boro,0822-71215925,-4.092841,122.376526
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Pratama,04110005,Klinik Satbrimobda Sultra,"http://maps.google.co.id/?q=-4.057939,122.475741",Jalan Brigjen Katamso No.51,0401-3110064,-4.057939,122.475741
Sulawesi Tenggara,Kab. Konawe Selatan,Klinik Pratama,04110006,Klinik Polres Konsel,"http://maps.google.co.id/?q=-4.348182,122.280735",Jl. Poros Kendari Andolo Km 61,081342749049,-4.348182,122.280735
Sulawesi Tenggara,Kab. Kolaka Utara,Rumah Sakit,1904R002,RSUD Kab. Kolaka Utara,"http://maps.google.co.id/?q=-3.134046,121.171171",Jl. H.M. Djafar Harun,0401-081354854,-3.134046,121.171171
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230001,Watunohu,"http://maps.google.co.id/?q=-3.286445,120.97526",Jl. Trans Sulawesi,08534241360,-3.286445,120.97526
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230002,Katoi,"http://maps.google.co.id/?q=-3.4415,120.917973",Kel. Katoi,0852-42773339,-3.4415,120.917973
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230003,Pakue Utara,"http://maps.google.co.id/?q=-3.247546,121.333114",Pakue Utara,,-3.247546,121.333114
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230004,Tolala,"http://maps.google.co.id/?q=-3.069803,121.110183",Tolala,,-3.069803,121.110183
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230008,Porehu,"http://maps.google.co.id/?q=-3.02573,121.217213",Porehu,,-3.02573,121.217213
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230010,Wawo,"http://maps.google.co.id/?q=-3.656743,121.124359",Wawo,0852-085256184,-3.656743,121.124359
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230011,Lambai,"http://maps.google.co.id/?q=-3.436429,120.917265",Lambai,08524174294,-3.436429,120.917265
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,04230012,Tiwu,"http://maps.google.co.id/?q=-3.314652,120.961088",Kel. Tiwu,0405-000,-3.314652,120.961088
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19040901,Lasusua,"http://maps.google.co.id/?q=-3.539723,120.963783",Lasusua,0811-081140808,-3.539723,120.963783
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041001,Rante Angin,"http://maps.google.co.id/?q=-3.597,121.090875",Ranteangin,0-08124582010,-3.597,121.090875
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041002,Mala-Mala,"http://maps.google.co.id/?q=-3.39911,121.010652",Desa Mala-Mala,08134150411,-3.39911,121.010652
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041101,Pakue,"http://maps.google.co.id/?q=-3.106367,121.064703",Pakue,62-8524281990,-3.106367,121.064703
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041102,Lapai,"http://maps.google.co.id/?q=-3.326472,121.056649",Lapai,455-13050990,-3.326472,121.056649
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041201,Batu Putih,"http://maps.google.co.id/?q=-3.069974,121.109675",Batu Putih,0852-085241529,-3.069974,121.109675
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19041202,Latowu,"http://maps.google.co.id/?q=-3.072262,121.072944",Latowu,08525539273,-3.072262,121.072944
Sulawesi Tenggara,Kab. Kolaka Utara,Puskesmas,19081102,Latali,"http://maps.google.co.id/?q=-3.184617,121.14748",Desa Latali,0821-94924477,-3.184617,121.14748
Sulawesi Tenggara,Kab. Kolaka Utara,Klinik Utama,0423U002,dr. HJ. HARTATI,"http://maps.google.co.id/?q=-3.296698,120.997341",Desa Beringin Kecamatan Ngapa,85213889442,-3.296698,120.997341
Sulawesi Tenggara,Kab. Kolaka Utara,Klinik Utama,0423U003,"dr.HJ. INDARYANI, M.Kes","http://maps.google.co.id/?q=-3.510034,120.890697",Trans Sulawesi,0811408086,-3.510034,120.890697
Sulawesi Tenggara,Kab. Kolaka Utara,Klinik Utama,0423U004,dr. Yuliana,"http://maps.google.co.id/?q=-3.499675,120.893752","Desa Watuliwu, Kec. Lasusua",08114440620,-3.499675,120.893752
Sulawesi Tenggara,Kab. Kolaka Utara,Klinik Pratama,04230013,Klinik Polres Kolaka Utara,"http://maps.google.co.id/?q=-3.501642,120.895096",Jl.Trans Sulawesi,081342749049,-3.501642,120.895096
Sulawesi Tenggara,Kab. Wakatobi,Rumah Sakit,0448R001,RSUD Kab. Wakatobi,"http://maps.google.co.id/?q=-5.342008,123.554777","Jl.Wohou, Kelurahan Mandati II",0404-22220,-5.342008,123.554777
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480001,Hoga,"http://maps.google.co.id/?q=-5.76093,123.8964",Pulau Hoga Kaledupa,0-85656272540,-5.76093,123.8964
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480002,Onemobaa,"http://maps.google.co.id/?q=-5.76093,123.8964",Desa Lamanggau Kec. Tomia,0404-08234515,-5.76093,123.8964
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480003,Waitii,"http://maps.google.co.id/?q=-5.75457,123.9063",Desa Waitii Kec. Tomia,0-82193223755,-5.75457,123.9063
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480004,Kulati,"http://maps.google.co.id/?q=-5.75527,123.9889",Desa Kulati Kec. Tomia Timur,0-085824560131,-5.75527,123.9889
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480005,Wali,"http://maps.google.co.id/?q=-5.97439,124.0685",Ds Wali,0-81341728420,-5.97439,124.0685
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480006,Buranga,"http://maps.google.co.id/?q=-5.54751,123.7736",Buranga,0-85399437093,-5.54751,123.7736
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480007,Liya,"http://maps.google.co.id/?q=-5.38437,123.5894",Liya Togo Wangsel,0-85241656864,-5.38437,123.5894
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480008,Tampara,"http://maps.google.co.id/?q=-5.54751,123.7669",Ds Tampara,0-81525877858,-5.54751,123.7669
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04480804,Runduma,"http://maps.google.co.id/?q=-5.349244,123.531326",Kel. Runduma,0404-082347783,-5.349244,123.531326
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04481103,Taipabu,"http://maps.google.co.id/?q=-5.92621,123.974",Ds Taipabu,0404-852646835,-5.92621,123.974
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,04481104,Kapota,"http://maps.google.co.id/?q=-5.34197,123.4963",Pulau Kapota Kab.Wakatobi,0-082193072400,-5.34197,123.4963
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19030801,Wangi Wangi,"http://maps.google.co.id/?q=-5.3276,123.5383",Jl Samburaka No 3,0-81524199892,-5.3276,123.5383
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19030802,Wangiý Selatan,"http://maps.google.co.id/?q=-5.34093,123.5409",Lingk Sentral,0-85241853371,-5.34093,123.5409
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19030803,Waetuno,"http://maps.google.co.id/?q=-5.24908,123.5693",Waetuno,0-81245538334,-5.24908,123.5693
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19030901,Kaledupa,"http://maps.google.co.id/?q=-5.50064,123.7561",Ds Lagiwae,0-85823022123,-5.50064,123.7561
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19030902,Sandi,"http://maps.google.co.id/?q=-5.54564,123.7972",Ds Sandi,0-82195751790,-5.54564,123.7972
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19031001,Tomia,"http://maps.google.co.id/?q=-5.72116,123.9067",Onemay Tomia,62-81342693630,-5.72116,123.9067
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19031002,Usuku,"http://maps.google.co.id/?q=-5.77597,123.9317",Ds Usuku,0-08524606486,-5.77597,123.9317
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19031101,Binongko,"http://maps.google.co.id/?q=-5.90301,124.0333",Rukuwa,0-85299429114,-5.90301,124.0333
Sulawesi Tenggara,Kab. Wakatobi,Puskesmas,19031102,Popalia,"http://maps.google.co.id/?q=-5.97137,124.005",Ds Popalia,0-81342693630,-5.97137,124.005
Sulawesi Tenggara,Kab. Wakatobi,Klinik Utama,0448U001,dr. LA HIJAA,"http://maps.google.co.id/?q=-5.330776,123.542289",Jl. Lapempengo,0-85255058898,-5.330776,123.542289
Sulawesi Tenggara,Kab. Wakatobi,Klinik Pratama,04480009,Klinik Polres Wakatobi,"http://maps.google.co.id/?q=-5.300145,123.531326",Jl. H. Abd. Rahman 1 Wanduko,0404-081317338,-5.300145,123.531326
Sulawesi Tenggara,Kab. Wakatobi,Klinik Pratama,0448B001,Klinik As-Syifaa,"http://maps.google.co.id/?q=-5.31468092,123.53190518",Lingkungan Wasima,0404-085241534,-5.31468092,123.53190518
Sulawesi Tenggara,Kab. Bombana,Rumah Sakit,1910R001,RSUD Kab Bombana,"http://maps.google.co.id/?q=-4.779758,122.064062",Jl. Poros Poea Rumbia,0813-42669456,-4.779758,122.064062
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490001,Mataoleo,"http://maps.google.co.id/?q=-4.83804,122.055849",Desa Lora,0823-99515060,-4.83804,122.055849
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490002,Poleang Tenggara,"http://maps.google.co.id/?q=-4.844364,121.877286",Desa Lemo,0813-4163265,-4.844364,121.877286
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490003,Kabaena Utara,"http://maps.google.co.id/?q=-5.166106,121.890192",Kabaena Utara,0852-98214945,-5.166106,121.890192
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490004,Rumbia Tengah,"http://maps.google.co.id/?q=-4.796471,122.082428",Jl. Poros Tapuahi,0852-55996392,-4.796471,122.082428
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490005,Kep. Masaloka Raya,"http://maps.google.co.id/?q=-4.827156,122.226",Kepulauan Masaloka Raya,0823-99515060,-4.827156,122.226
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490006,Mata Usu,"http://maps.google.co.id/?q=-4.528234,121.835622",Mata Usu,0852-40522226,-4.528234,121.835622
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490007,Poleang Tengah,"http://maps.google.co.id/?q=-4.752879,121.72156",Jl. Pendidikan 2 No. ....  ,0813-41587654,-4.752879,121.72156
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490008,Poleang Selatan,"http://maps.google.co.id/?q=-4.821204,121.783052",Poleang Selatan,0821-87120238,-4.821204,121.783052
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490009,Poleang Utara,"http://maps.google.co.id/?q=-4.709529,121.875096",Tanah Poleang,0822-11167787,-4.709529,121.875096
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490010,Poleang,"http://maps.google.co.id/?q=-4.783569,121.671202",Poleang,0853-96899955,-4.783569,121.671202
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490011,Tontonunu,"http://maps.google.co.id/?q=-4.688298,121.803484",Kel. Tontonunu,0821-89662140,-4.688298,121.803484
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490012,Kabaena,"http://maps.google.co.id/?q=-5.253945,121.935539",Kel. Teomokole,0852-41669028,-5.253945,121.935539
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490013,Rarowatu Utara,"http://maps.google.co.id/?q=-4.635699,122.022058",Desa Aneka Marga,0852-41891723,-4.635699,122.022058
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490014,Kabaena Selatan,"http://maps.google.co.id/?q=-5.314098,121.927786",Kabaena Selatan,0812-81215128,-5.314098,121.927786
Sulawesi Tenggara,Kab. Bombana,Puskesmas,04490015,Kabaena Tengah,"http://maps.google.co.id/?q=-5.239231,122.0683",Jl.Poros Sikeli-Dongkala,0852-15000977,-5.239231,122.0683
